Time,SessionBlockNumber,BlockTrialNumber,VRHead_Position_X,VRHead_Position_Y,VRHead_Position_Z,VRHead_Rotation_X,VRHead_Rotation_Y,VRHead_Rotation_Z,VRLeftHand_Position_X,VRLeftHand_Position_Y,VRLeftHand_Position_Z,VRLeftHand_Rotation_X,VRLeftHand_Rotation_Y,VRLeftHand_Rotation_Z,VRLeftHand_HoldingObjectType,VRRightHand_Position_X,VRRightHand_Position_Y,VRRightHand_Position_Z,VRRightHand_Rotation_X,VRRightHand_Rotation_Y,VRRightHand_Rotation_Z,VRRightHand_HoldingObjectType,
2.896772,2,2,-0.2134896,1.558271,0.04261787,40.88518,319.3675,5.318028,-0.2266082,1.213193,0.2462441,342.8126,36.55822,333.0769,NoObject,-0.2105323,1.763207,0.1172388,16.57507,316.0531,308.1451,NoObject,
2.920637,2,2,-0.214351,1.558109,0.04257937,40.93822,319.4072,5.42388,-0.2266603,1.213283,0.2461476,342.8103,36.55885,333.045,NoObject,-0.2105323,1.763207,0.1172388,16.57468,316.0529,308.1447,NoObject,
2.944649,2,2,-0.2148958,1.558139,0.04256621,41.00042,319.4887,5.557045,-0.2266908,1.213383,0.2461761,342.8437,36.51945,333.0348,NoObject,-0.2105323,1.763207,0.1172388,16.57488,316.0533,308.1452,NoObject,
2.970644,2,2,-0.2152781,1.558131,0.04258541,40.99988,319.5573,5.647352,-0.2267434,1.213479,0.2462787,342.8681,36.43649,333.0258,NoObject,-0.2105323,1.763207,0.1172388,16.57458,316.0536,308.145,NoObject,
2.996136,2,2,-0.2152355,1.558514,0.04273341,41.00035,319.6397,5.714913,-0.2267972,1.21354,0.2463359,342.8711,36.35951,333.0693,NoObject,-0.2105323,1.763207,0.1172388,16.57416,316.0555,308.1465,NoObject,
3.019854,2,2,-0.2148215,1.559119,0.04308718,41.04597,319.7126,5.694801,-0.2267671,1.213537,0.2464246,342.9534,36.34726,333.1538,NoObject,-0.2105323,1.763207,0.1172388,16.57344,316.0525,308.1469,NoObject,
3.046134,2,2,-0.2134927,1.560374,0.04379011,41.00202,319.7663,5.601814,-0.2267226,1.213432,0.2465291,342.9938,36.35926,333.1805,NoObject,-0.2105323,1.763207,0.1172388,16.57349,316.0515,308.1472,NoObject,
3.071147,2,2,-0.2122214,1.56179,0.04484133,40.80457,319.7858,5.380133,-0.2267775,1.213291,0.2468023,342.9937,36.24622,333.2672,NoObject,-0.2105323,1.763207,0.1172388,16.57373,316.0507,308.1468,NoObject,
3.096596,2,2,-0.210423,1.563416,0.0461379,40.44414,319.8775,5.158618,-0.2271674,1.213259,0.2473696,343.0528,35.95658,333.7287,NoObject,-0.2105323,1.763207,0.1172388,16.57488,316.0501,308.1473,NoObject,
3.120232,2,2,-0.2080401,1.565417,0.04773663,39.96485,320.1253,4.946129,-0.2276032,1.213385,0.247639,343.0826,35.7758,334.2026,NoObject,-0.2105323,1.763207,0.1172388,16.57256,316.0498,308.1456,NoObject,
3.145508,2,2,-0.2052958,1.567367,0.04931549,39.49691,320.4341,4.758239,-0.2281124,1.21348,0.247564,343.0956,35.69884,334.6314,NoObject,-0.2105323,1.763207,0.1172388,16.57125,316.0511,308.1463,NoObject,
3.171594,2,2,-0.2018448,1.569209,0.05094474,39.14423,320.8399,4.558654,-0.2288043,1.213394,0.2471749,343.0277,35.53511,334.8813,NoObject,-0.2105323,1.763207,0.1172388,16.57242,316.05,308.1469,NoObject,
3.19697,2,2,-0.1979134,1.571398,0.05283786,38.84673,321.3661,4.436769,-0.2299171,1.213199,0.2464477,342.9256,35.25673,335.1004,NoObject,-0.2105323,1.763207,0.1172388,16.57122,316.0535,308.1487,NoObject,
3.222291,2,2,-0.193724,1.573929,0.05489821,38.43365,321.9858,4.311767,-0.2313208,1.213143,0.2457085,342.7614,34.86834,335.4016,NoObject,-0.2105323,1.763207,0.1172388,16.57201,316.051,308.1477,NoObject,
3.245527,2,2,-0.1889917,1.576673,0.0571375,37.92511,322.7254,4.210348,-0.2329351,1.213386,0.2451032,342.4806,34.34184,335.8177,NoObject,-0.2105323,1.763207,0.1172388,16.57106,316.0493,308.1491,NoObject,
3.27147,2,2,-0.184105,1.579737,0.059676,37.28079,323.6056,4.137893,-0.2345275,1.213737,0.2447586,342.2412,33.69186,336.4328,NoObject,-0.2105323,1.763207,0.1172388,16.57057,316.0481,308.1497,NoObject,
3.296161,2,2,-0.1787198,1.582721,0.06225613,36.53601,324.5485,4.057485,-0.2357738,1.213879,0.244626,342.066,33.21487,336.9149,NoObject,-0.2105323,1.763207,0.1172388,16.57095,316.0516,308.1497,NoObject,
3.320312,2,2,-0.172565,1.585635,0.0650105,35.74941,325.6827,3.846904,-0.2365618,1.213705,0.2446519,341.9034,32.77967,337.0979,NoObject,-0.2105323,1.763207,0.1172388,16.57048,316.0508,308.149,NoObject,
3.345531,2,2,-0.1656581,1.588782,0.06802214,34.95288,327.1527,3.690587,-0.2367224,1.21335,0.2448655,341.9175,32.44957,337.1367,NoObject,-0.2105323,1.763207,0.1172388,16.57073,316.0509,308.1476,NoObject,
3.372206,2,2,-0.1576928,1.592162,0.07174844,34.12345,329.0561,3.525401,-0.2365465,1.213069,0.2451286,341.9389,32.07643,337.1469,NoObject,-0.2105323,1.763207,0.1172388,16.57118,316.0514,308.1479,NoObject,
3.397104,2,2,-0.1489603,1.595425,0.07586977,33.21758,331.4732,3.538106,-0.2363187,1.212924,0.2455857,341.9713,31.57683,337.279,NoObject,-0.2105323,1.763207,0.1172388,16.5706,316.0507,308.1464,NoObject,
3.420684,2,2,-0.1396907,1.598165,0.08006567,32.4141,334.0246,3.522144,-0.2361804,1.212971,0.2458253,341.933,31.22796,337.4925,NoObject,-0.2105323,1.763207,0.1172388,16.57061,316.051,308.1459,NoObject,
3.445704,2,2,-0.1298572,1.600302,0.08415461,31.9374,336.7179,3.440554,-0.2361607,1.213152,0.2458033,341.8062,30.90557,337.7488,NoObject,-0.2105323,1.763207,0.1172388,16.57266,316.049,308.1477,NoObject,
3.473736,2,2,-0.1200864,1.602612,0.08876162,31.69349,339.4646,3.472184,-0.2362252,1.213078,0.2456614,341.8365,30.6476,338.0493,NoObject,-0.2105323,1.763207,0.1172388,16.57086,316.0511,308.1475,NoObject,
3.496367,2,2,-0.111032,1.604563,0.0928409,31.59805,342.0482,3.594452,-0.236256,1.21284,0.2454899,342.1259,30.44594,338.3478,NoObject,-0.2105323,1.763207,0.1172388,16.56919,316.0508,308.1454,NoObject,
3.520844,2,2,-0.1029874,1.606068,0.0966374,31.60846,344.0954,3.660196,-0.2362994,1.212778,0.2452288,342.3775,30.06957,338.626,NoObject,-0.2105323,1.763207,0.1172388,16.56866,316.0527,308.1453,NoObject,
3.545805,2,2,-0.0959359,1.607289,0.09994484,31.67186,345.7361,3.719296,-0.2362855,1.212796,0.2452336,343.117,29.47416,338.6236,NoObject,-0.2105323,1.763207,0.1172388,16.56797,316.0532,308.1446,NoObject,
3.571488,2,2,-0.0898577,1.608079,0.1029121,31.77951,347.0133,3.7368,-0.2371015,1.212126,0.2445031,342.6323,29.46094,339.1463,NoObject,-0.2105323,1.763207,0.1172388,16.5676,316.0516,308.1433,NoObject,
3.596198,2,2,-0.08466893,1.608606,0.1059554,31.92078,347.9995,3.777231,-0.2372019,1.211463,0.2440882,342.9302,29.31508,339.3165,NoObject,-0.2105323,1.763207,0.1172388,16.56664,316.05,308.1408,NoObject,
3.621401,2,2,-0.08059468,1.608603,0.1083442,32.09984,348.6591,3.736467,-0.2375774,1.211176,0.2436099,343.0858,29.13077,339.7232,NoObject,-0.2105323,1.763207,0.1172388,16.5658,316.0521,308.1422,NoObject,
3.645211,2,2,-0.07727791,1.608486,0.1108542,32.32922,349.0952,3.650915,-0.2381863,1.211456,0.2431537,343.2761,28.69498,340.2408,NoObject,-0.2105323,1.763207,0.1172388,16.56528,316.0536,308.1419,NoObject,
3.671624,2,2,-0.07450289,1.60814,0.1129019,32.58204,349.3549,3.468014,-0.2389521,1.212012,0.2425491,343.2271,28.14387,340.7357,NoObject,-0.2105323,1.763207,0.1172388,16.56622,316.0541,308.1412,NoObject,
3.697125,2,2,-0.07277471,1.607706,0.1150983,32.80302,349.4095,3.297764,-0.2397203,1.212351,0.2415996,343.1967,27.59818,341.1654,NoObject,-0.2105323,1.763207,0.1172388,16.56538,316.0533,308.1414,NoObject,
3.720535,2,2,-0.07148875,1.607156,0.1167054,33.03603,349.3633,3.134753,-0.2404044,1.212282,0.2404241,343.3951,27.03218,341.5334,NoObject,-0.2105323,1.763207,0.1172388,16.56295,316.0527,308.1422,NoObject,
3.745623,2,2,-0.07089215,1.606482,0.1182969,33.34762,349.194,2.938051,-0.240939,1.211934,0.2390614,343.9915,26.53769,341.8511,NoObject,-0.2105323,1.763207,0.1172388,16.56328,316.0538,308.1409,NoObject,
3.771298,2,2,-0.07078578,1.606008,0.1199519,33.62041,349.0037,2.758062,-0.241905,1.211644,0.236905,344.0463,25.99455,342.2673,NoObject,-0.2105323,1.763207,0.1172388,16.56318,316.052,308.1398,NoObject,
3.796936,2,2,-0.07096078,1.605544,0.1214752,33.93405,348.8261,2.62132,-0.242555,1.211345,0.2344795,344.3461,25.41163,342.3063,NoObject,-0.2105323,1.763207,0.1172388,16.56235,316.0521,308.1398,NoObject,
3.820529,2,2,-0.07137087,1.605285,0.1229269,34.25179,348.6793,2.479997,-0.2433928,1.210983,0.2318979,344.732,25.05184,342.3481,NoObject,-0.2105323,1.763207,0.1172388,16.56373,316.0511,308.1383,NoObject,
3.846558,2,2,-0.07177091,1.605046,0.1240784,34.43361,348.5456,2.412606,-0.2450551,1.210447,0.2288238,344.8272,24.58487,342.9391,NoObject,-0.2105323,1.763207,0.1172388,16.56374,316.05,308.1369,NoObject,
3.871663,2,2,-0.07240472,1.604659,0.1251124,34.66106,348.4073,2.390982,-0.2464278,1.210175,0.2260143,344.9834,23.69777,343.4438,NoObject,-0.2105323,1.763207,0.1172388,16.565,316.0506,308.1367,NoObject,
3.896846,2,2,-0.07300823,1.604138,0.1261291,34.90556,348.256,2.337986,-0.2482977,1.209442,0.2226636,344.9077,23.12753,343.9747,NoObject,-0.2105323,1.763207,0.1172388,16.56511,316.0512,308.1351,NoObject,
3.920471,2,2,-0.07359903,1.6036,0.1268114,35.08789,348.1365,2.232628,-0.2498155,1.209105,0.219529,345.3171,22.52545,344.4678,NoObject,-0.2105323,1.763207,0.1172388,16.56597,316.0498,308.134,NoObject,
3.945755,2,2,-0.07431894,1.602649,0.1274657,35.27088,348.0326,2.125191,-0.2511131,1.208624,0.2161621,345.49,22.25213,344.6796,NoObject,-0.2105323,1.763207,0.1172388,16.56662,316.0488,308.1331,NoObject,
3.972342,2,2,-0.07509195,1.601254,0.1277084,35.5119,347.9586,1.950248,-0.2525847,1.208653,0.2124414,345.555,21.99611,345.3972,NoObject,-0.2105323,1.763207,0.1172388,16.56746,316.05,308.1335,NoObject,
3.996939,2,2,-0.07577974,1.599529,0.1275734,35.86457,347.9261,1.76025,-0.2542156,1.208528,0.2086964,345.6246,21.55036,346.2241,NoObject,-0.2105323,1.763207,0.1172388,16.56772,316.0486,308.133,NoObject,
4.021731,2,2,-0.07674734,1.597618,0.1274112,36.31296,347.9333,1.542362,-0.2557064,1.208593,0.2048075,345.5658,21.2187,346.9762,NoObject,-0.2105323,1.763207,0.1172388,16.56667,316.0489,308.1341,NoObject,
4.045645,2,2,-0.07764961,1.595373,0.126835,36.83709,347.97,1.358404,-0.2570585,1.208362,0.2009356,345.6478,21.02145,347.5495,NoObject,-0.2105323,1.763207,0.1172388,16.56727,316.0504,308.1355,NoObject,
4.072042,2,2,-0.0789223,1.593143,0.1260036,37.40578,348.0905,1.230685,-0.258201,1.207658,0.1968853,345.921,20.92569,347.8149,NoObject,-0.2105323,1.763207,0.1172388,16.56723,316.0507,308.1363,NoObject,
4.096655,2,2,-0.08027641,1.590766,0.1248906,38.02415,348.2519,1.146801,-0.2592281,1.206774,0.1924646,346.2006,21.00238,347.9318,NoObject,-0.2105323,1.763207,0.1172388,16.56751,316.0523,308.1364,NoObject,
4.121132,2,2,-0.08178715,1.588356,0.1236101,38.67588,348.4757,1.091973,-0.2602559,1.205964,0.1878284,346.385,21.09722,347.8722,NoObject,-0.2105323,1.763207,0.1172388,16.56735,316.054,308.1381,NoObject,
4.146012,2,2,-0.08379594,1.585869,0.1219802,39.43023,348.7985,1.270526,-0.2614198,1.205171,0.1829301,346.5242,21.20293,347.8829,NoObject,-0.2105323,1.763207,0.1172388,16.56782,316.0522,308.1372,NoObject,
4.172574,2,2,-0.08621017,1.58339,0.1201088,40.16389,349.1083,1.527807,-0.2629593,1.204332,0.1779653,346.5254,21.21998,347.8832,NoObject,-0.2105323,1.763207,0.1172388,16.56628,316.0524,308.138,NoObject,
4.197283,2,2,-0.08923116,1.581025,0.1181221,40.81478,349.3181,1.875703,-0.2647599,1.203133,0.1731326,346.6968,21.03683,347.6144,NoObject,-0.2105323,1.763207,0.1172388,16.56629,316.0495,308.1367,NoObject,
4.220956,2,2,-0.09264822,1.578494,0.1158121,41.47153,349.4227,2.270981,-0.2668174,1.201946,0.1681672,346.7356,20.98034,347.4558,NoObject,-0.2105323,1.763207,0.1172388,16.56524,316.0482,308.1367,NoObject,
4.24647,2,2,-0.09703901,1.575737,0.1130251,42.18135,349.2047,2.518537,-0.2689192,1.200764,0.1631237,347.0485,21.00953,347.6961,NoObject,-0.2105323,1.763207,0.1172388,16.56603,316.0521,308.1376,NoObject,
4.272118,2,2,-0.1021882,1.572675,0.1098303,43.0229,348.5938,2.585885,-0.2710375,1.199865,0.1579085,347.2822,21.01546,347.9342,NoObject,-0.2105323,1.763207,0.1172388,16.56689,316.051,308.1378,NoObject,
4.297211,2,2,-0.1084463,1.568912,0.1060275,44.10151,347.3976,2.416881,-0.2731871,1.198769,0.152423,347.2289,21.10083,347.7286,NoObject,-0.2105323,1.763207,0.1172388,16.56611,316.051,308.1387,NoObject,
4.322017,2,2,-0.1158327,1.564407,0.1016086,45.44236,345.6497,1.977777,-0.275114,1.197199,0.1470597,347.4701,21.19127,347.1876,NoObject,-0.2105323,1.763207,0.1172388,16.56631,316.0518,308.1391,NoObject,
4.346736,2,2,-0.124036,1.559013,0.0969179,47.12478,343.3218,1.234661,-0.2769166,1.195426,0.1418606,348.0692,21.29524,346.5829,NoObject,-0.2105323,1.763207,0.1172388,16.56666,316.0482,308.1367,NoObject,
4.372972,2,2,-0.1329411,1.55266,0.09181623,49.01518,340.6732,0.2621566,-0.2786155,1.193946,0.1366198,348.5162,21.37625,345.7962,NoObject,-0.2105323,1.763207,0.1172388,16.56481,316.0494,308.1367,NoObject,
4.396749,2,2,-0.1422132,1.545408,0.08590014,51.16517,337.817,359.2499,-0.280672,1.192855,0.1311847,348.5906,21.64187,345.1931,NoObject,-0.2105323,1.763207,0.1172388,16.56353,316.05,308.1385,NoObject,
4.421557,2,2,-0.1519062,1.537328,0.07991862,53.2938,335.1115,358.4372,-0.2830549,1.192202,0.1263776,348.7119,21.7702,345.1596,NoObject,-0.2105323,1.763207,0.1172388,16.56489,316.0497,308.1371,NoObject,
4.447359,2,2,-0.1614191,1.529544,0.0733328,55.38749,332.6084,357.7767,-0.285473,1.191645,0.1222341,348.7015,21.66844,344.8302,NoObject,-0.2105323,1.763207,0.1172388,16.56582,316.0509,308.1389,NoObject,
4.471968,2,2,-0.171345,1.522359,0.06715508,57.02884,330.4474,357.3249,-0.2877086,1.191084,0.1183282,348.6737,21.55952,344.2653,NoObject,-0.2105323,1.763207,0.1172388,16.5647,316.0488,308.1381,NoObject,
4.497478,2,2,-0.1812674,1.515961,0.06077117,58.14183,328.6846,357.3762,-0.2898501,1.190937,0.1146551,348.9408,21.41899,343.8048,NoObject,-0.2105323,1.763207,0.1172388,16.56477,316.0488,308.1395,NoObject,
4.52109,2,2,-0.1913993,1.510984,0.05427936,58.96272,326.7937,357.3871,-0.2918945,1.191309,0.1109414,349.0426,21.42926,343.2763,NoObject,-0.2105323,1.763207,0.1172388,16.5644,316.0487,308.1393,NoObject,
4.545934,2,2,-0.2009237,1.506873,0.04759446,59.50009,324.9019,357.6482,-0.293841,1.192376,0.107631,349.0987,21.48487,342.7228,NoObject,-0.2105323,1.763207,0.1172388,16.56621,316.0475,308.1382,NoObject,
4.57182,2,2,-0.21057,1.503645,0.04035025,59.89797,322.9421,357.8933,-0.2961042,1.193023,0.1050387,349.3408,20.92366,342.408,NoObject,-0.2105323,1.763207,0.1172388,16.56612,316.0494,308.1388,NoObject,
4.597402,2,2,-0.2193516,1.501407,0.03342065,60.16934,320.9395,358.1,-0.2981985,1.193271,0.1031269,349.8068,19.84307,342.1253,NoObject,-0.2105323,1.763207,0.1172388,16.56453,316.0492,308.1392,NoObject,
4.620875,2,2,-0.2277727,1.49982,0.02696402,60.26661,319.1382,358.4333,-0.2998849,1.193231,0.101068,350.259,18.86917,341.8046,NoObject,-0.2105323,1.763207,0.1172388,16.56419,316.0484,308.1385,NoObject,
4.646914,2,2,-0.2360114,1.49915,0.0199463,60.20387,317.5288,358.9366,-0.3011687,1.193274,0.09909652,350.7313,18.22235,341.5688,NoObject,-0.2105323,1.763207,0.1172388,16.56412,316.0488,308.1363,NoObject,
4.672978,2,2,-0.2436424,1.498857,0.01369369,60.08162,315.9296,359.4259,-0.3018881,1.193668,0.09724417,351.1226,17.6438,341.2357,NoObject,-0.2105323,1.763207,0.1172388,16.56594,316.0487,308.1364,NoObject,
4.697271,2,2,-0.2506574,1.499026,0.007311595,59.83489,314.5649,359.9553,-0.302313,1.194309,0.09576929,351.4918,16.91433,340.7146,NoObject,-0.2105323,1.763207,0.1172388,16.56687,316.0471,308.1359,NoObject,
4.723584,2,2,-0.2569737,1.499372,0.001077214,59.57546,313.3646,0.4849879,-0.30305,1.195095,0.09415767,351.6567,16.08151,340.391,NoObject,-0.2105323,1.763207,0.1172388,16.56606,316.0474,308.136,NoObject,
4.745738,2,2,-0.2638858,1.499645,-0.005458776,59.2831,311.9536,0.8528016,-0.3037962,1.195663,0.09199392,351.6863,15.41876,340.2886,NoObject,-0.2105323,1.763207,0.1172388,16.56681,316.0483,308.1378,NoObject,
4.771883,2,2,-0.2699842,1.500287,-0.01187178,58.9375,310.2477,0.8735695,-0.3049534,1.195799,0.08942796,351.6852,14.93303,340.2261,NoObject,-0.2105323,1.763207,0.1172388,16.56738,316.0488,308.1396,NoObject,
4.796899,2,2,-0.2745517,1.500901,-0.01699331,58.63222,308.8417,0.8790581,-0.3063518,1.195401,0.08720064,351.934,14.5452,340.2785,NoObject,-0.2105323,1.763207,0.1172388,16.56821,316.0494,308.1387,NoObject,
4.822123,2,2,-0.2789979,1.501518,-0.0222065,58.38919,307.7039,1.010853,-0.3088091,1.194435,0.08438847,352.0949,13.93518,340.0944,NoObject,-0.2105323,1.763207,0.1172388,16.56813,316.0506,308.14,NoObject,
4.845556,2,2,-0.2822617,1.501939,-0.02626061,58.20103,306.81,1.213147,-0.3119235,1.193659,0.08136719,352.0048,12.95391,339.8408,NoObject,-0.2105323,1.763207,0.1172388,16.56827,316.0483,308.1405,NoObject,
4.872027,2,2,-0.2854085,1.502574,-0.03006498,58.02929,305.9962,1.361217,-0.3146769,1.193046,0.078486,352.0542,12.12772,339.6434,NoObject,-0.2105323,1.763207,0.1172388,16.5673,316.0474,308.1404,NoObject,
4.89675,2,2,-0.2881275,1.503259,-0.03325943,57.88007,305.2509,1.468416,-0.3175198,1.192544,0.07563601,352.2343,11.31883,339.5422,NoObject,-0.2105323,1.763207,0.1172388,16.56712,316.0472,308.1394,NoObject,
4.921414,2,2,-0.2900149,1.503783,-0.03555849,57.70675,304.705,1.640931,-0.3205638,1.192284,0.07279149,352.3127,10.4835,339.6299,NoObject,-0.2105323,1.763207,0.1172388,16.56522,316.0472,308.1402,NoObject,
4.945889,2,2,-0.2916865,1.504355,-0.03738026,57.51934,304.3565,1.920616,-0.3238705,1.1921,0.06988318,352.191,9.758307,339.7088,NoObject,-0.2105323,1.763207,0.1172388,16.56646,316.0478,308.1403,NoObject,
4.972804,2,2,-0.2930291,1.505023,-0.03851655,57.29649,304.0122,2.083113,-0.3273426,1.191979,0.06733473,352.0206,8.710086,339.6941,NoObject,-0.2105323,1.763207,0.1172388,16.56679,316.0472,308.142,NoObject,
4.997302,2,2,-0.2941535,1.505466,-0.03921471,57.08616,303.7478,2.266447,-0.3312634,1.192016,0.0650903,351.6389,7.348468,339.3146,NoObject,-0.2105323,1.763207,0.1172388,16.56651,316.0464,308.1414,NoObject,
5.021008,2,2,-0.2946129,1.505554,-0.03954396,56.96858,303.4994,2.305204,-0.3358681,1.191882,0.06326973,351.3578,5.768611,337.8525,NoObject,-0.2105323,1.763207,0.1172388,16.56459,316.0468,308.1426,NoObject,
5.046301,2,2,-0.2948447,1.505641,-0.03970319,56.90791,303.1786,2.212261,-0.3412822,1.191489,0.06184174,350.7857,3.755588,334.459,NoObject,-0.2105323,1.763207,0.1172388,16.56633,316.0461,308.142,NoObject,
5.072277,2,2,-0.2950195,1.505691,-0.03960057,56.86246,302.787,2.000385,-0.3483028,1.191792,0.06061115,349.5872,1.704793,330.1543,NoObject,-0.2105323,1.763207,0.1172388,16.56708,316.045,308.1428,NoObject,
5.097297,2,2,-0.2946804,1.505669,-0.03890224,56.89526,302.4507,1.694631,-0.3563189,1.193093,0.0585071,348.2519,0.1759799,326.0106,NoObject,-0.2105323,1.763207,0.1172388,16.56652,316.0452,308.1426,NoObject,
5.122478,2,2,-0.2941474,1.505383,-0.03810042,56.94501,302.1468,1.381082,-0.3666074,1.194908,0.05555496,347.132,359.3504,324.409,NoObject,-0.2105323,1.763207,0.1172388,16.5668,316.0445,308.1409,NoObject,
5.14652,2,2,-0.2931567,1.5052,-0.03661429,56.97588,301.8724,1.03985,-0.3790021,1.196455,0.05358143,346.8907,357.9999,324.8038,NoObject,-0.2105323,1.763207,0.1172388,16.56821,316.0471,308.1431,NoObject,
5.173007,2,2,-0.2922408,1.50505,-0.03533753,57.01223,301.6124,0.6923158,-0.3931738,1.196087,0.05206836,346.7854,356.0427,324.5558,NoObject,-0.2105323,1.763207,0.1172388,16.56552,316.0477,308.1427,NoObject,
5.197309,2,2,-0.2912635,1.504941,-0.03412084,57.04885,301.3982,0.4067328,-0.4078272,1.193126,0.04955344,347.2186,354.8208,322.8399,NoObject,-0.2105323,1.763207,0.1172388,16.56711,316.0462,308.1419,NoObject,
5.221822,2,2,-0.2901875,1.504996,-0.03269669,57.04375,301.176,0.08252122,-0.4220667,1.188863,0.04578565,347.5571,354.7431,321.5065,NoObject,-0.2105323,1.763207,0.1172388,16.56693,316.0438,308.141,NoObject,
5.24647,2,2,-0.289055,1.505043,-0.03139659,57.03532,300.9731,359.761,-0.4357984,1.183371,0.04235604,349.3469,354.3206,321.1273,NoObject,-0.2105323,1.763207,0.1172388,16.56911,316.0441,308.1404,NoObject,
5.272755,2,2,-0.287882,1.505175,-0.0299751,57.01471,300.7717,359.4136,-0.4489159,1.176243,0.0387078,351.9074,354.2295,321.7582,NoObject,-0.2105323,1.763207,0.1172388,16.56927,316.0454,308.1409,NoObject,
5.297997,2,2,-0.2865406,1.505326,-0.02848543,56.9656,300.5858,359.083,-0.4611845,1.167523,0.0340724,354.8667,354.9023,322.6884,NoObject,-0.2105323,1.763207,0.1172388,16.56909,316.0463,308.1418,NoObject,
5.321338,2,2,-0.2854496,1.505592,-0.02709042,56.90624,300.419,358.7664,-0.4715579,1.157322,0.02784497,358.205,356.5432,324.2234,NoObject,-0.2105323,1.763207,0.1172388,16.56937,316.0441,308.1411,NoObject,
5.346518,2,2,-0.2843739,1.505931,-0.02563659,56.80888,300.248,358.4202,-0.4811833,1.14688,0.02162903,0.9543563,357.1375,325.2804,NoObject,-0.2105323,1.763207,0.1172388,16.57093,316.0447,308.1409,NoObject,
5.372896,2,2,-0.2833769,1.506227,-0.0241906,56.67133,300.1244,358.0885,-0.4899216,1.137038,0.01495621,2.346238,357.1262,325.1998,NoObject,-0.2105323,1.763207,0.1172388,16.57053,316.0457,308.1414,NoObject,
5.397621,2,2,-0.2824196,1.506378,-0.02256884,56.58749,300.0338,357.7806,-0.4981061,1.128069,0.008975592,3.206702,357.0375,326.0464,NoObject,-0.2105323,1.763207,0.1172388,16.56999,316.0447,308.1422,NoObject,
5.421573,2,2,-0.2814522,1.506423,-0.02101422,56.48312,299.9675,357.4736,-0.5070523,1.118565,0.00543109,5.292694,355.3448,328.286,NoObject,-0.2105323,1.763207,0.1172388,16.5691,316.0435,308.1417,NoObject,
5.447374,2,2,-0.2806773,1.506377,-0.01985529,56.44978,299.9265,357.1914,-0.516266,1.108572,0.002527928,7.638168,353.5241,331.1158,NoObject,-0.2105323,1.763207,0.1172388,16.57034,316.0449,308.1441,NoObject,
5.472558,2,2,-0.2798815,1.506289,-0.0187968,56.46279,299.9163,356.9345,-0.52495,1.09881,0.000537814,8.293806,350.5783,331.2145,NoObject,-0.2105323,1.763207,0.1172388,16.56997,316.0446,308.1425,NoObject,
5.497523,2,2,-0.2792421,1.506233,-0.01784934,56.47573,299.9631,356.7331,-0.5322347,1.089895,-0.0005444286,8.83899,347.7508,330.8694,NoObject,-0.2105323,1.763207,0.1172388,16.5705,316.0447,308.1412,NoObject,
5.521785,2,2,-0.2787979,1.506327,-0.01719161,56.44238,299.8734,356.4569,-0.5373572,1.082305,0.0001045413,10.17082,345.5253,331.8576,NoObject,-0.2105323,1.763207,0.1172388,16.56915,316.046,308.1426,NoObject,
5.546554,2,2,-0.2783413,1.506395,-0.01658429,56.38089,299.8261,356.2236,-0.5412828,1.076001,0.002460479,11.37621,343.1791,332.4778,NoObject,-0.2105323,1.763207,0.1172388,16.56846,316.0478,308.1445,NoObject,
5.573,2,2,-0.2780824,1.506616,-0.01606053,56.30277,299.8121,356.0427,-0.5450283,1.070564,0.006584616,11.33892,339.5953,330.862,NoObject,-0.2105323,1.763207,0.1172388,16.56928,316.047,308.1452,NoObject,
